id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario,desconto_percent,frete,data_venda_formatada,nome_produto,categoria,preco_custo,nome_cliente,estado,email
1014,36,210,2026-10-10,4.0,126.28,5.0,14.76,10/10/2026,Ficção Científica Pro,Vestuário,42.3,Pedro  Santos,SP,cliente210@email.com
1015,34,164,2026-12-10,4.0,675.3,15.0,38.45,10/12/2026,Ficção Científica,Alimentos,288.28,Maria Souza,RJ,cliente164@email.com
1016,54,5,2026-10-12,0.0,46.31,0.0,19.7,12/10/2026,Fone,Vestuário,355.91,,,
1017,34,34,2026-09-13,0.0,290.39,0.0,36.48,13/09/2026,Ficção Científica,Alimentos,288.28,Carlos José,RJ,cliente34@email.com
1018,17,280,2026-10-14,7.0,587.78,0.0,10.35,14/10/2026,Calça Jeans,Alimentos,178.29,Carlos José,SP,cliente280@email.com
1019,5,145,2026-10-15,3.0,630.6,10.0,18.85,15/10/2026,Fone Premium,Eletrônicos,373.36,Pedro  Santos,ES,cliente145@email.com
1020,18,71,2026-10-16,4.0,349.35,0.0,0.4,16/10/2026,Camiseta Premium,Alimentos,324.33,Ana Paula,RJ,cliente71@email.com
1021,55,230,2026-11-16,4.0,274.78,20.0,37.93,16/11/2026,Camiseta,Eletrônicos,278.65,Pedro  Santos,SP,cliente230@email.com
1022,53,125,2026-10-18,3.0,591.73,5.0,31.29,18/10/2026,Carregador,Casa,72.63,João Silva,ES,cliente125@email.com
1023,50,278,2026-12-18,5.0,573.8,0.0,40.89,18/12/2026,Notebook,Alimentos,151.17,Pedro  Santos,ES,cliente278@email.com
1024,72,271,2026-10-20,1.0,492.41,10.0,22.78,20/10/2026,Romance Premium,Vestuário,167.44,Maria Souza,MG,cliente271@email.com
1025,79,15,2026-10-21,4.0,314.95,0.0,39.99,21/10/2026,Smartphone,Casa,155.12,,,
1026,45,242,2026-10-22,1.0,444.4,15.0,32.38,22/10/2026,Ficção Científica,Livros,39.86,Ana Paula,SP,cliente242@email.com
1027,13,153,2026-10-23,4.0,66.09,10.0,0.18,23/10/2026,Fone,Vestuário,489.55,João Silva,ES,cliente153@email.com
1028,16,53,2026-10-24,4.0,607.51,0.0,12.68,24/10/2026,Camiseta,Vestuário,220.03,Carlos José,RJ,cliente53@email.com
1029,13,149,2026-09-25,1.0,115.01,0.0,24.69,25/09/2026,Fone,Vestuário,489.55,Pedro  Santos,ES,cliente149@email.com
1030,20,219,2026-09-26,2.0,534.74,0.0,30.93,26/09/2026,Romance,Vestuário,432.76,Maria Souza,RJ,cliente219@email.com
1032,47,288,2026-11-27,2.0,688.11,0.0,35.25,27/11/2026,Mesa,Alimentos,337.22,João Silva,SP,cliente288@email.com
1033,19,277,2026-10-29,4.0,342.28,5.0,27.18,29/10/2026,Romance,Vestuário,336.12,Maria Souza,SP,cliente277@email.com
1034,45,83,2026-10-30,2.0,9.67,0.0,26.29,30/10/2026,Ficção Científica,Livros,39.86,Pedro  Santos,MG,cliente83@email.com
1035,37,218,2026-10-31,8.0,273.71,0.0,14.6,31/10/2026,Notebook,Eletrônicos,156.32,Carlos José,RJ,cliente218@email.com
1036,54,226,2026-12-31,4.0,121.33,0.0,29.74,31/12/2026,Fone,Vestuário,355.91,Pedro  Santos,ES,cliente226@email.com
1037,6,270,2026-11-02,4.0,131.65,10.0,1.37,02/11/2026,Calça Jeans,Eletrônicos,361.87,Carlos José,MG,cliente270@email.com
1038,14,15,2026-11-03,1.0,204.41,0.0,3.24,03/11/2026,Mesa,Vestuário,245.94,,,
1039,4,290,2026-11-04,3.0,284.57,5.0,36.69,04/11/2026,Camiseta,Eletrônicos,186.4,Pedro  Santos,RJ,cliente290@email.com
1040,55,265,2026-11-05,3.0,617.96,10.0,16.09,05/11/2026,Camiseta,Eletrônicos,278.65,Carlos José,ES,cliente265@email.com
1042,27,158,2026-12-07,7.0,191.24,0.0,10.42,07/12/2026,Smartphone,Vestuário,237.62,Maria Souza,MG,cliente158@email.com
1043,7,207,2026-11-08,3.0,242.78,0.0,22.28,08/11/2026,Camiseta,Eletrônicos,157.49,Carlos José,RJ,cliente207@email.com
1044,3,174,2026-10-10,3.0,600.27,15.0,2.6,10/10/2026,Arroz,Eletrônicos,93.52,João Silva,RJ,cliente174@email.com
1045,47,184,2026-11-10,1.0,69.82,10.0,15.02,10/11/2026,Mesa,Alimentos,337.22,,,
1046,2,265,2026-11-11,3.0,255.59,5.0,26.36,11/11/2026,Fone Pro,Eletrônicos,249.48,Carlos José,ES,cliente265@email.com
1047,80,246,2026-11-12,3.0,26.71,0.0,23.28,12/11/2026,Carregador,Eletrônicos,270.86,Carlos José,RJ,cliente246@email.com
1048,25,36,2026-11-13,0.0,21.0,15.0,49.98,13/11/2026,Carregador,Eletrônicos,26.58,Maria Souza,SP,cliente36@email.com
1049,60,259,2026-11-14,3.0,113.72,0.0,19.44,14/11/2026,Camiseta,Eletrônicos,45.39,Pedro  Santos,RJ,cliente259@email.com
1050,79,19,2026-10-16,5.0,423.66,0.0,19.35,16/10/2026,Smartphone,Casa,155.12,João Silva,SP,cliente19@email.com
1051,24,23,2026-11-16,4.0,86.24,0.0,25.18,16/11/2026,Calça Jeans,Vestuário,385.43,Pedro  Santos,MG,cliente23@email.com
1053,14,241,2026-11-18,5.0,352.18,15.0,43.82,18/11/2026,Mesa,Vestuário,245.94,Pedro  Santos,MG,cliente241@email.com
1054,54,204,2026-11-19,2.0,10.61,10.0,28.61,19/11/2026,Fone,Vestuário,355.91,Maria Souza,ES,cliente204@email.com
1055,78,253,2026-11-20,3.0,527.51,0.0,9.61,20/11/2026,Cadeira,Vestuário,24.22,Maria Souza,MG,cliente253@email.com
1056,6,142,2026-11-21,3.0,74.33,10.0,39.67,21/11/2026,Calça Jeans,Eletrônicos,361.87,Maria Souza,SP,cliente142@email.com
1057,78,143,2026-11-22,4.0,417.07,0.0,1.72,22/11/2026,Cadeira,Vestuário,24.22,Carlos José,MG,cliente143@email.com
1059,20,110,2026-11-24,2.0,449.49,10.0,43.26,24/11/2026,Romance,Vestuário,432.76,João Silva,MG,cliente110@email.com
1060,62,8,2026-11-25,3.0,429.9,0.0,28.98,25/11/2026,Calça Jeans,Alimentos,315.81,João Silva,RJ,cliente8@email.com
1061,80,69,2026-11-26,2.0,563.27,0.0,5.56,26/11/2026,Carregador,Eletrônicos,270.86,Pedro  Santos,RJ,cliente69@email.com
1062,40,190,2026-11-27,3.0,75.63,5.0,10.76,27/11/2026,Cadeira,Vestuário,245.21,Ana Paula,MG,cliente190@email.com
1063,39,179,2026-11-28,5.0,489.84,15.0,13.97,28/11/2026,Carregador,Livros,137.9,Carlos José,MG,cliente179@email.com
1064,52,63,2026-11-29,1.0,159.44,0.0,12.05,29/11/2026,Ficção Científica,Eletrônicos,425.09,Pedro  Santos,MG,cliente63@email.com
1065,32,68,2026-11-30,1.0,652.92,0.0,24.88,30/11/2026,Notebook,Eletrônicos,168.72,Pedro  Santos,MG,cliente68@email.com
1066,73,206,2026-12-01,1.0,179.64,20.0,47.23,01/12/2026,Romance,Casa,81.75,Ana Paula,RJ,cliente206@email.com
1067,27,6,2026-12-02,1.0,125.32,5.0,22.21,02/12/2026,Smartphone,Vestuário,237.62,Maria Souza,MG,cliente6@email.com
1068,52,119,2026-12-03,1.0,562.43,10.0,33.08,03/12/2026,Ficção Científica,Eletrônicos,425.09,João Silva,MG,cliente119@email.com
1069,63,31,2026-12-04,1.0,24.07,20.0,34.43,04/12/2026,Romance,Livros,101.17,Carlos José,SP,cliente31@email.com
1070,74,6,2026-12-05,3.0,137.3,0.0,43.58,05/12/2026,Smartphone,Casa,491.01,Maria Souza,MG,cliente6@email.com
1072,17,157,2026-12-07,5.0,437.12,10.0,20.22,07/12/2026,Calça Jeans,Alimentos,178.29,,,
1073,49,67,2026-12-08,5.0,672.99,5.0,39.24,08/12/2026,Cadeira,Vestuário,130.81,Carlos José,SP,cliente67@email.com
1074,23,289,2026-12-09,2.0,528.73,5.0,40.74,09/12/2026,Mesa,Alimentos,288.14,,,
1075,72,140,2026-11-10,2.0,123.79,0.0,46.37,10/11/2026,Romance Premium,Vestuário,167.44,Ana Paula,MG,cliente140@email.com
1076,13,300,2026-12-11,4.0,379.87,0.0,35.14,11/12/2026,Fone,Vestuário,489.55,João Silva,SP,cliente300@email.com
1077,23,13,2026-12-12,0.0,384.59,0.0,12.26,12/12/2026,Mesa,Alimentos,288.14,Maria Souza,SP,cliente13@email.com
1079,62,109,2026-12-14,3.0,473.26,0.0,1.62,14/12/2026,Calça Jeans,Alimentos,315.81,Carlos José,RJ,cliente109@email.com
1080,54,149,2026-12-15,3.0,431.22,5.0,32.35,15/12/2026,Fone,Vestuário,355.91,Pedro  Santos,ES,cliente149@email.com
1081,20,204,2026-12-16,3.0,189.37,0.0,27.71,16/12/2026,Romance,Vestuário,432.76,Maria Souza,ES,cliente204@email.com
1082,52,21,2026-12-17,1.0,497.45,20.0,33.34,17/12/2026,Ficção Científica,Eletrônicos,425.09,Carlos José,MG,cliente21@email.com
1083,23,60,2026-11-18,3.0,384.68,0.0,46.51,18/11/2026,Mesa,Alimentos,288.14,Ana Paula,RJ,cliente60@email.com
1085,67,245,2026-12-20,2.0,451.12,10.0,16.02,20/12/2026,Mesa Pro,Livros,443.88,Ana Paula,SP,cliente245@email.com
1086,34,73,2026-12-21,2.0,314.86,0.0,9.94,21/12/2026,Ficção Científica,Alimentos,288.28,João Silva,SP,cliente73@email.com
1087,33,76,2026-12-22,1.0,451.98,15.0,42.73,22/12/2026,Calça Jeans,Vestuário,278.62,Pedro  Santos,MG,cliente76@email.com
1088,46,186,2026-12-23,6.0,357.93,20.0,9.72,23/12/2026,Smartphone,Alimentos,108.41,João Silva,SP,cliente186@email.com
1090,19,65,2026-12-25,7.0,251.9,0.0,10.33,25/12/2026,Romance,Vestuário,336.12,João Silva,ES,cliente65@email.com
1091,15,290,2026-12-26,8.0,31.74,5.0,25.44,26/12/2026,Carregador,Eletrônicos,453.52,Pedro  Santos,RJ,cliente290@email.com
1093,66,259,2026-12-28,2.0,564.96,0.0,46.91,28/12/2026,Feijão Premium,Livros,30.13,Pedro  Santos,RJ,cliente259@email.com
1094,39,190,2026-12-29,6.0,338.44,5.0,48.31,29/12/2026,Carregador,Livros,137.9,Ana Paula,MG,cliente190@email.com
1095,18,6,2026-12-30,3.0,97.51,0.0,48.69,30/12/2026,Camiseta Premium,Alimentos,324.33,Maria Souza,MG,cliente6@email.com
1096,70,6,2026-12-01,1.0,561.24,20.0,1.96,01/12/2026,Carregador,Alimentos,222.04,Maria Souza,MG,cliente6@email.com
